PING 192.168.200.109 (192.168.200.109) 56(84) bytes of data.
64 bytes from 192.168.200.109: icmp_seq=254 ttl=64 time=14.2 ms
64 bytes from 192.168.200.109: icmp_seq=257 ttl=64 time=15.8 ms
64 bytes from 192.168.200.109: icmp_seq=259 ttl=64 time=16.5 ms
64 bytes from 192.168.200.109: icmp_seq=260 ttl=64 time=14.8 ms
64 bytes from 192.168.200.109: icmp_seq=261 ttl=64 time=15.1 ms
64 bytes from 192.168.200.109: icmp_seq=262 ttl=64 time=17.6 ms
64 bytes from 192.168.200.109: icmp_seq=266 ttl=64 time=15.6 ms
64 bytes from 192.168.200.109: icmp_seq=267 ttl=64 time=16.5 ms
64 bytes from 192.168.200.109: icmp_seq=269 ttl=64 time=14.3 ms
64 bytes from 192.168.200.109: icmp_seq=270 ttl=64 time=15.0 ms
64 bytes from 192.168.200.109: icmp_seq=275 ttl=64 time=27.9 ms
64 bytes from 192.168.200.109: icmp_seq=277 ttl=64 time=15.0 ms
64 bytes from 192.168.200.109: icmp_seq=278 ttl=64 time=15.4 ms
64 bytes from 192.168.200.109: icmp_seq=279 ttl=64 time=16.0 ms
64 bytes from 192.168.200.109: icmp_seq=280 ttl=64 time=16.6 ms
64 bytes from 192.168.200.109: icmp_seq=282 ttl=64 time=16.9 ms
64 bytes from 192.168.200.109: icmp_seq=286 ttl=64 time=15.5 ms
64 bytes from 192.168.200.109: icmp_seq=287 ttl=64 time=13.6 ms
64 bytes from 192.168.200.109: icmp_seq=288 ttl=64 time=16.7 ms
64 bytes from 192.168.200.109: icmp_seq=289 ttl=64 time=15.0 ms
64 bytes from 192.168.200.109: icmp_seq=290 ttl=64 time=15.5 ms
64 bytes from 192.168.200.109: icmp_seq=292 ttl=64 time=15.6 ms
64 bytes from 192.168.200.109: icmp_seq=293 ttl=64 time=13.1 ms
64 bytes from 192.168.200.109: icmp_seq=294 ttl=64 time=14.1 ms
64 bytes from 192.168.200.109: icmp_seq=296 ttl=64 time=14.9 ms
64 bytes from 192.168.200.109: icmp_seq=300 ttl=64 time=15.0 ms
64 bytes from 192.168.200.109: icmp_seq=301 ttl=64 time=15.8 ms
64 bytes from 192.168.200.109: icmp_seq=302 ttl=64 time=15.8 ms
64 bytes from 192.168.200.109: icmp_seq=303 ttl=64 time=15.9 ms
64 bytes from 192.168.200.109: icmp_seq=304 ttl=64 time=13.9 ms
64 bytes from 192.168.200.109: icmp_seq=306 ttl=64 time=14.6 ms
64 bytes from 192.168.200.109: icmp_seq=307 ttl=64 time=14.9 ms
64 bytes from 192.168.200.109: icmp_seq=308 ttl=64 time=15.5 ms
64 bytes from 192.168.200.109: icmp_seq=309 ttl=64 time=13.6 ms
64 bytes from 192.168.200.109: icmp_seq=314 ttl=64 time=17.4 ms
64 bytes from 192.168.200.109: icmp_seq=316 ttl=64 time=14.6 ms
64 bytes from 192.168.200.109: icmp_seq=318 ttl=64 time=16.3 ms
64 bytes from 192.168.200.109: icmp_seq=320 ttl=64 time=13.1 ms
64 bytes from 192.168.200.109: icmp_seq=321 ttl=64 time=15.8 ms
64 bytes from 192.168.200.109: icmp_seq=322 ttl=64 time=15.5 ms
64 bytes from 192.168.200.109: icmp_seq=324 ttl=64 time=15.6 ms
64 bytes from 192.168.200.109: icmp_seq=325 ttl=64 time=15.2 ms
64 bytes from 192.168.200.109: icmp_seq=326 ttl=64 time=16.1 ms
64 bytes from 192.168.200.109: icmp_seq=327 ttl=64 time=16.2 ms
64 bytes from 192.168.200.109: icmp_seq=329 ttl=64 time=13.4 ms
64 bytes from 192.168.200.109: icmp_seq=330 ttl=64 time=14.1 ms
64 bytes from 192.168.200.109: icmp_seq=331 ttl=64 time=17.4 ms
64 bytes from 192.168.200.109: icmp_seq=332 ttl=64 time=14.8 ms
64 bytes from 192.168.200.109: icmp_seq=334 ttl=64 time=15.3 ms
64 bytes from 192.168.200.109: icmp_seq=336 ttl=64 time=16.3 ms
64 bytes from 192.168.200.109: icmp_seq=337 ttl=64 time=14.6 ms
64 bytes from 192.168.200.109: icmp_seq=339 ttl=64 time=14.7 ms
64 bytes from 192.168.200.109: icmp_seq=340 ttl=64 time=13.5 ms
64 bytes from 192.168.200.109: icmp_seq=341 ttl=64 time=16.0 ms
64 bytes from 192.168.200.109: icmp_seq=342 ttl=64 time=12.7 ms
64 bytes from 192.168.200.109: icmp_seq=343 ttl=64 time=15.0 ms
64 bytes from 192.168.200.109: icmp_seq=344 ttl=64 time=13.6 ms
64 bytes from 192.168.200.109: icmp_seq=345 ttl=64 time=16.4 ms
64 bytes from 192.168.200.109: icmp_seq=349 ttl=64 time=17.1 ms
64 bytes from 192.168.200.109: icmp_seq=350 ttl=64 time=13.3 ms
64 bytes from 192.168.200.109: icmp_seq=351 ttl=64 time=15.4 ms
64 bytes from 192.168.200.109: icmp_seq=353 ttl=64 time=15.2 ms
64 bytes from 192.168.200.109: icmp_seq=354 ttl=64 time=16.4 ms
64 bytes from 192.168.200.109: icmp_seq=355 ttl=64 time=14.7 ms
64 bytes from 192.168.200.109: icmp_seq=356 ttl=64 time=13.2 ms
64 bytes from 192.168.200.109: icmp_seq=357 ttl=64 time=14.7 ms
64 bytes from 192.168.200.109: icmp_seq=358 ttl=64 time=14.2 ms
64 bytes from 192.168.200.109: icmp_seq=359 ttl=64 time=12.6 ms
64 bytes from 192.168.200.109: icmp_seq=360 ttl=64 time=12.6 ms
64 bytes from 192.168.200.109: icmp_seq=361 ttl=64 time=13.0 ms
64 bytes from 192.168.200.109: icmp_seq=362 ttl=64 time=15.4 ms
64 bytes from 192.168.200.109: icmp_seq=363 ttl=64 time=14.3 ms
64 bytes from 192.168.200.109: icmp_seq=364 ttl=64 time=13.0 ms
64 bytes from 192.168.200.109: icmp_seq=365 ttl=64 time=16.1 ms
64 bytes from 192.168.200.109: icmp_seq=367 ttl=64 time=17.1 ms
64 bytes from 192.168.200.109: icmp_seq=368 ttl=64 time=13.4 ms
64 bytes from 192.168.200.109: icmp_seq=371 ttl=64 time=15.2 ms
64 bytes from 192.168.200.109: icmp_seq=372 ttl=64 time=18.1 ms
64 bytes from 192.168.200.109: icmp_seq=373 ttl=64 time=13.8 ms
64 bytes from 192.168.200.109: icmp_seq=374 ttl=64 time=17.1 ms
64 bytes from 192.168.200.109: icmp_seq=376 ttl=64 time=16.6 ms
64 bytes from 192.168.200.109: icmp_seq=377 ttl=64 time=13.7 ms
64 bytes from 192.168.200.109: icmp_seq=381 ttl=64 time=15.0 ms
64 bytes from 192.168.200.109: icmp_seq=382 ttl=64 time=15.9 ms
64 bytes from 192.168.200.109: icmp_seq=385 ttl=64 time=13.1 ms
64 bytes from 192.168.200.109: icmp_seq=386 ttl=64 time=13.4 ms
64 bytes from 192.168.200.109: icmp_seq=387 ttl=64 time=14.2 ms
64 bytes from 192.168.200.109: icmp_seq=388 ttl=64 time=16.0 ms
64 bytes from 192.168.200.109: icmp_seq=389 ttl=64 time=16.9 ms
