Four Hops 16byte Packet RX/TX 2.4G/2.5G AVG Gain 47 
PING 192.168.200.109 (192.168.200.109) 16(44) bytes of data.
24 bytes from 192.168.200.109: icmp_seq=856 ttl=64 time=55.7 ms
24 bytes from 192.168.200.109: icmp_seq=857 ttl=64 time=55.7 ms
24 bytes from 192.168.200.109: icmp_seq=858 ttl=64 time=53.6 ms
24 bytes from 192.168.200.109: icmp_seq=861 ttl=64 time=58.2 ms
24 bytes from 192.168.200.109: icmp_seq=865 ttl=64 time=56.0 ms
24 bytes from 192.168.200.109: icmp_seq=868 ttl=64 time=53.0 ms
24 bytes from 192.168.200.109: icmp_seq=869 ttl=64 time=57.7 ms
24 bytes from 192.168.200.109: icmp_seq=871 ttl=64 time=55.9 ms
24 bytes from 192.168.200.109: icmp_seq=873 ttl=64 time=53.2 ms
24 bytes from 192.168.200.109: icmp_seq=874 ttl=64 time=55.7 ms
24 bytes from 192.168.200.109: icmp_seq=877 ttl=64 time=53.6 ms
24 bytes from 192.168.200.109: icmp_seq=883 ttl=64 time=60.1 ms
24 bytes from 192.168.200.109: icmp_seq=888 ttl=64 time=54.6 ms
24 bytes from 192.168.200.109: icmp_seq=889 ttl=64 time=54.3 ms
24 bytes from 192.168.200.109: icmp_seq=890 ttl=64 time=56.7 ms
24 bytes from 192.168.200.109: icmp_seq=891 ttl=64 time=58.8 ms
24 bytes from 192.168.200.109: icmp_seq=893 ttl=64 time=50.5 ms
24 bytes from 192.168.200.109: icmp_seq=895 ttl=64 time=53.3 ms
24 bytes from 192.168.200.109: icmp_seq=896 ttl=64 time=52.4 ms
24 bytes from 192.168.200.109: icmp_seq=898 ttl=64 time=54.6 ms
24 bytes from 192.168.200.109: icmp_seq=899 ttl=64 time=54.9 ms
24 bytes from 192.168.200.109: icmp_seq=900 ttl=64 time=53.6 ms
24 bytes from 192.168.200.109: icmp_seq=901 ttl=64 time=55.4 ms
24 bytes from 192.168.200.109: icmp_seq=904 ttl=64 time=58.4 ms
24 bytes from 192.168.200.109: icmp_seq=905 ttl=64 time=53.5 ms
24 bytes from 192.168.200.109: icmp_seq=907 ttl=64 time=53.0 ms
24 bytes from 192.168.200.109: icmp_seq=908 ttl=64 time=53.8 ms
24 bytes from 192.168.200.109: icmp_seq=911 ttl=64 time=53.5 ms
24 bytes from 192.168.200.109: icmp_seq=914 ttl=64 time=52.7 ms
24 bytes from 192.168.200.109: icmp_seq=915 ttl=64 time=56.6 ms
24 bytes from 192.168.200.109: icmp_seq=916 ttl=64 time=57.1 ms
24 bytes from 192.168.200.109: icmp_seq=920 ttl=64 time=56.6 ms
24 bytes from 192.168.200.109: icmp_seq=921 ttl=64 time=56.5 ms
24 bytes from 192.168.200.109: icmp_seq=923 ttl=64 time=57.6 ms
24 bytes from 192.168.200.109: icmp_seq=924 ttl=64 time=53.7 ms
24 bytes from 192.168.200.109: icmp_seq=927 ttl=64 time=52.2 ms
24 bytes from 192.168.200.109: icmp_seq=928 ttl=64 time=58.7 ms
24 bytes from 192.168.200.109: icmp_seq=931 ttl=64 time=58.9 ms
24 bytes from 192.168.200.109: icmp_seq=933 ttl=64 time=56.0 ms
24 bytes from 192.168.200.109: icmp_seq=935 ttl=64 time=55.7 ms
24 bytes from 192.168.200.109: icmp_seq=936 ttl=64 time=58.3 ms
24 bytes from 192.168.200.109: icmp_seq=940 ttl=64 time=60.1 ms
24 bytes from 192.168.200.109: icmp_seq=944 ttl=64 time=56.9 ms
24 bytes from 192.168.200.109: icmp_seq=947 ttl=64 time=55.8 ms
24 bytes from 192.168.200.109: icmp_seq=950 ttl=64 time=52.4 ms
24 bytes from 192.168.200.109: icmp_seq=955 ttl=64 time=55.5 ms
24 bytes from 192.168.200.109: icmp_seq=957 ttl=64 time=58.3 ms
24 bytes from 192.168.200.109: icmp_seq=964 ttl=64 time=56.2 ms
24 bytes from 192.168.200.109: icmp_seq=965 ttl=64 time=54.4 ms
24 bytes from 192.168.200.109: icmp_seq=968 ttl=64 time=54.3 ms
24 bytes from 192.168.200.109: icmp_seq=971 ttl=64 time=53.4 ms
24 bytes from 192.168.200.109: icmp_seq=973 ttl=64 time=56.9 ms
24 bytes from 192.168.200.109: icmp_seq=976 ttl=64 time=55.9 ms
24 bytes from 192.168.200.109: icmp_seq=978 ttl=64 time=57.2 ms
24 bytes from 192.168.200.109: icmp_seq=985 ttl=64 time=57.2 ms
24 bytes from 192.168.200.109: icmp_seq=986 ttl=64 time=55.9 ms
24 bytes from 192.168.200.109: icmp_seq=994 ttl=64 time=55.8 ms
24 bytes from 192.168.200.109: icmp_seq=997 ttl=64 time=52.8 ms
24 bytes from 192.168.200.109: icmp_seq=1000 ttl=64 time=55.7 ms

--- 192.168.200.109 ping statistics ---
1000 packets transmitted, 414 received, 58% packet loss, time 1003408ms
rtt min/avg/max/mdev = 49.357/57.763/1075.975/50.158 ms, pipe 2
